날짜,결제시각,메뉴명,수량,결제금액
2025-11-06,22:29,소주,1,5000
2025-11-06,22:31,김치전,1,15000
2025-11-06,22:32,소주,1,5000
2025-11-06,22:32,소주,1,5000
2025-11-06,22:32,김치전,1,15000
2025-11-06,22:39,맥주,1,5000
2025-11-06,22:42,하이볼,1,7000
2025-11-06,22:45,소주,1,5000
2025-11-06,22:47,계란찜,1,7000
2025-11-06,22:48,오돌뼈,1,17000
2025-11-06,22:49,하이볼,1,7000
2025-11-06,22:49,닭발,1,18000
2025-11-06,22:56,소주,1,5000
2025-11-06,23:00,닭발,1,18000
2025-11-06,23:05,닭발,1,18000
2025-11-06,23:22,소주,1,5000
2025-11-06,23:50,맥주,1,5000
2025-11-06,23:50,계란찜,1,7000
2025-11-07,18:44,김치전,1,15000
2025-11-07,19:25,닭발,1,18000
2025-11-07,19:32,계란찜,1,7000
2025-11-07,19:42,오돌뼈,1,17000
2025-11-07,19:46,닭발,1,18000
2025-11-07,19:50,오돌뼈,1,17000
2025-11-07,19:51,소주,1,5000
2025-11-07,19:55,닭발,1,18000
2025-11-07,19:57,맥주,1,5000
2025-11-07,19:58,소주,1,5000
2025-11-07,19:58,계란찜,1,7000
2025-11-07,20:02,닭발,1,18000
2025-11-07,20:11,소주,1,5000
2025-11-07,20:16,오돌뼈,1,17000
2025-11-07,20:18,오돌뼈,1,17000
2025-11-07,20:19,맥주,1,5000
2025-11-07,20:19,맥주,1,5000
2025-11-07,20:25,소주,1,5000
2025-11-07,20:25,맥주,1,5000
2025-11-07,20:25,하이볼,1,7000
2025-11-07,20:30,소주,1,5000
2025-11-07,20:33,맥주,1,5000
2025-11-07,20:33,오돌뼈,1,17000
2025-11-07,20:33,오돌뼈,1,17000
2025-11-07,20:38,계란찜,1,7000
2025-11-07,20:43,소주,1,5000
2025-11-07,20:47,소주,1,5000
2025-11-07,20:48,소주,1,5000
2025-11-07,20:48,맥주,1,5000
2025-11-07,20:49,계란찜,1,7000
2025-11-07,20:50,소주,1,5000
2025-11-07,20:50,김치전,1,15000
2025-11-07,20:52,계란찜,1,7000
2025-11-07,20:54,하이볼,1,7000
2025-11-07,20:56,소주,1,5000
2025-11-07,20:59,소주,1,5000
2025-11-07,20:59,닭발,1,18000
2025-11-07,21:01,맥주,1,5000
2025-11-07,21:04,맥주,1,5000
2025-11-07,21:04,맥주,1,5000
2025-11-07,21:06,닭발,1,18000
2025-11-07,21:07,소주,1,5000
2025-11-07,21:07,소주,1,5000
2025-11-07,21:07,하이볼,1,7000
2025-11-07,21:07,김치전,1,15000
2025-11-07,21:11,맥주,1,5000
2025-11-07,21:12,소주,1,5000
2025-11-07,21:12,계란찜,1,7000
2025-11-07,21:13,계란찜,1,7000
2025-11-07,21:15,소주,1,5000
2025-11-07,21:15,닭발,1,18000
2025-11-07,21:15,오돌뼈,1,17000
2025-11-07,21:17,닭발,1,18000
2025-11-07,21:18,소주,1,5000
2025-11-07,21:20,맥주,1,5000
2025-11-07,21:22,소주,1,5000
2025-11-07,21:22,소주,1,5000
2025-11-07,21:23,맥주,1,5000
2025-11-07,21:26,소주,1,5000
2025-11-07,21:29,닭발,1,18000
2025-11-07,21:30,소주,1,5000
2025-11-07,21:31,소주,1,5000
2025-11-07,21:32,맥주,1,5000
2025-11-07,21:32,계란찜,1,7000
2025-11-07,21:36,하이볼,1,7000
2025-11-07,21:36,김치전,1,15000
2025-11-07,21:43,소주,1,5000
2025-11-07,21:44,김치전,1,15000
2025-11-07,21:45,하이볼,1,7000
2025-11-07,21:50,맥주,1,5000
2025-11-07,21:51,하이볼,1,7000
2025-11-07,21:53,김치전,1,15000
2025-11-07,21:54,오돌뼈,1,17000
2025-11-07,21:58,김치전,1,15000
2025-11-07,22:00,김치전,1,15000
2025-11-07,22:02,맥주,1,5000
2025-11-07,22:02,오돌뼈,1,17000
2025-11-07,22:04,맥주,1,5000
2025-11-07,22:05,하이볼,1,7000
2025-11-07,22:07,맥주,1,5000
2025-11-07,22:08,하이볼,1,7000
2025-11-07,22:08,하이볼,1,7000
2025-11-07,22:09,소주,1,5000
2025-11-07,22:09,닭발,1,18000
2025-11-07,22:11,맥주,1,5000
2025-11-07,22:12,계란찜,1,7000
2025-11-07,22:13,맥주,1,5000
2025-11-07,22:15,소주,1,5000
2025-11-07,22:15,하이볼,1,7000
2025-11-07,22:16,맥주,1,5000
2025-11-07,22:17,오돌뼈,1,17000
2025-11-07,22:21,소주,1,5000
2025-11-07,22:21,하이볼,1,7000
2025-11-07,22:22,김치전,1,15000
2025-11-07,22:23,소주,1,5000
2025-11-07,22:23,하이볼,1,7000
2025-11-07,22:23,닭발,1,18000
2025-11-07,22:23,김치전,1,15000
2025-11-07,22:25,맥주,1,5000
2025-11-07,22:28,소주,1,5000
2025-11-07,22:28,소주,1,5000
2025-11-07,22:28,맥주,1,5000
2025-11-07,22:34,하이볼,1,7000
2025-11-07,22:34,하이볼,1,7000
2025-11-07,22:35,하이볼,1,7000
2025-11-07,22:35,오돌뼈,1,17000
2025-11-07,22:36,맥주,1,5000
2025-11-07,22:37,닭발,1,18000
2025-11-07,22:37,오돌뼈,1,17000
2025-11-07,22:40,소주,1,5000
2025-11-07,22:40,오돌뼈,1,17000
2025-11-07,22:40,김치전,1,15000
2025-11-07,22:44,닭발,1,18000
2025-11-07,22:46,소주,1,5000
2025-11-07,22:46,하이볼,1,7000
2025-11-07,22:52,소주,1,5000
2025-11-07,22:54,닭발,1,18000
2025-11-07,22:55,맥주,1,5000
2025-11-07,22:58,맥주,1,5000
2025-11-07,22:58,맥주,1,5000
2025-11-07,22:59,맥주,1,5000
2025-11-07,23:03,김치전,1,15000
2025-11-07,23:09,소주,1,5000
2025-11-07,23:13,맥주,1,5000
2025-11-07,23:18,소주,1,5000
2025-11-07,23:22,닭발,1,18000
2025-11-07,23:29,닭발,1,18000
2025-11-07,23:50,계란찜,1,7000
2025-11-08,19:02,맥주,1,5000
2025-11-08,19:16,맥주,1,5000
2025-11-08,19:24,소주,1,5000
2025-11-08,19:25,닭발,1,18000
2025-11-08,19:26,하이볼,1,7000
2025-11-08,19:30,오돌뼈,1,17000
2025-11-08,19:31,오돌뼈,1,17000
2025-11-08,19:37,맥주,1,5000
2025-11-08,19:46,하이볼,1,7000
2025-11-08,19:53,맥주,1,5000
2025-11-08,19:55,소주,1,5000
2025-11-08,19:55,닭발,1,18000
2025-11-08,19:56,소주,1,5000
2025-11-08,19:58,오돌뼈,1,17000
2025-11-08,19:59,소주,1,5000
2025-11-08,20:02,오돌뼈,1,17000
2025-11-08,20:03,맥주,1,5000
2025-11-08,20:05,소주,1,5000
2025-11-08,20:05,계란찜,1,7000
2025-11-08,20:06,소주,1,5000
2025-11-08,20:07,닭발,1,18000
2025-11-08,20:10,소주,1,5000
2025-11-08,20:17,소주,1,5000
2025-11-08,20:18,소주,1,5000
2025-11-08,20:18,소주,1,5000
2025-11-08,20:18,소주,1,5000
2025-11-08,20:19,맥주,1,5000
2025-11-08,20:19,맥주,1,5000
2025-11-08,20:20,맥주,1,5000
2025-11-08,20:21,소주,1,5000
2025-11-08,20:21,계란찜,1,7000
2025-11-08,20:24,소주,1,5000
2025-11-08,20:24,맥주,1,5000
2025-11-08,20:25,소주,1,5000
2025-11-08,20:25,소주,1,5000
2025-11-08,20:31,하이볼,1,7000
2025-11-08,20:35,닭발,1,18000
2025-11-08,20:36,계란찜,1,7000
2025-11-08,20:40,맥주,1,5000
2025-11-08,20:40,오돌뼈,1,17000
2025-11-08,20:41,소주,1,5000
2025-11-08,20:44,소주,1,5000
2025-11-08,20:49,오돌뼈,1,17000
2025-11-08,20:49,김치전,1,15000
2025-11-08,20:50,하이볼,1,7000
2025-11-08,20:50,닭발,1,18000
2025-11-08,20:51,맥주,1,5000
2025-11-08,20:52,오돌뼈,1,17000
2025-11-08,20:53,닭발,1,18000
2025-11-08,21:00,하이볼,1,7000
2025-11-08,21:01,소주,1,5000
2025-11-08,21:01,닭발,1,18000
2025-11-08,21:03,오돌뼈,1,17000
2025-11-08,21:04,소주,1,5000
2025-11-08,21:04,소주,1,5000
2025-11-08,21:07,맥주,1,5000
2025-11-08,21:08,소주,1,5000
2025-11-08,21:08,소주,1,5000
2025-11-08,21:12,맥주,1,5000
2025-11-08,21:14,맥주,1,5000
2025-11-08,21:15,계란찜,1,7000
2025-11-08,21:16,소주,1,5000
2025-11-08,21:16,오돌뼈,1,17000
2025-11-08,21:17,하이볼,1,7000
2025-11-08,21:18,하이볼,1,7000
2025-11-08,21:18,오돌뼈,1,17000
2025-11-08,21:19,하이볼,1,7000
2025-11-08,21:20,소주,1,5000
2025-11-08,21:20,하이볼,1,7000
2025-11-08,21:25,맥주,1,5000
2025-11-08,21:25,하이볼,1,7000
2025-11-08,21:25,닭발,1,18000
2025-11-08,21:26,김치전,1,15000
2025-11-08,21:26,계란찜,1,7000
2025-11-08,21:29,소주,1,5000
2025-11-08,21:29,소주,1,5000
2025-11-08,21:30,맥주,1,5000
2025-11-08,21:30,오돌뼈,1,17000
2025-11-08,21:31,김치전,1,15000
2025-11-08,21:31,계란찜,1,7000
2025-11-08,21:39,닭발,1,18000
2025-11-08,21:40,소주,1,5000
2025-11-08,21:40,맥주,1,5000
2025-11-08,21:41,김치전,1,15000
2025-11-08,21:42,맥주,1,5000
2025-11-08,21:43,하이볼,1,7000
2025-11-08,21:44,맥주,1,5000
2025-11-08,21:46,계란찜,1,7000
2025-11-08,21:47,닭발,1,18000
2025-11-08,21:51,소주,1,5000
2025-11-08,21:53,맥주,1,5000
2025-11-08,21:53,김치전,1,15000
2025-11-08,21:54,닭발,1,18000
2025-11-08,21:55,소주,1,5000
2025-11-08,21:55,닭발,1,18000
2025-11-08,21:59,맥주,1,5000
2025-11-08,21:59,하이볼,1,7000
2025-11-08,22:00,맥주,1,5000
2025-11-08,22:00,오돌뼈,1,17000
2025-11-08,22:02,소주,1,5000
2025-11-08,22:07,오돌뼈,1,17000
2025-11-08,22:07,계란찜,1,7000
2025-11-08,22:08,닭발,1,18000
2025-11-08,22:09,소주,1,5000
2025-11-08,22:11,김치전,1,15000
2025-11-08,22:12,맥주,1,5000
2025-11-08,22:12,닭발,1,18000
2025-11-08,22:13,소주,1,5000
2025-11-08,22:13,맥주,1,5000
2025-11-08,22:15,맥주,1,5000
2025-11-08,22:15,오돌뼈,1,17000
2025-11-08,22:15,김치전,1,15000
2025-11-08,22:16,하이볼,1,7000
2025-11-08,22:18,맥주,1,5000
2025-11-08,22:21,소주,1,5000
2025-11-08,22:21,하이볼,1,7000
2025-11-08,22:21,김치전,1,15000
2025-11-08,22:22,오돌뼈,1,17000
2025-11-08,22:26,맥주,1,5000
2025-11-08,22:33,맥주,1,5000
2025-11-08,22:38,닭발,1,18000
2025-11-08,22:42,소주,1,5000
2025-11-08,22:43,하이볼,1,7000
2025-11-08,22:43,계란찜,1,7000
2025-11-08,22:46,소주,1,5000
2025-11-08,22:48,닭발,1,18000
2025-11-08,22:51,소주,1,5000
2025-11-08,22:52,하이볼,1,7000
2025-11-08,22:54,소주,1,5000
2025-11-08,22:56,맥주,1,5000
2025-11-08,22:56,김치전,1,15000
2025-11-08,23:05,소주,1,5000
2025-11-08,23:09,김치전,1,15000
2025-11-08,23:10,김치전,1,15000
2025-11-08,23:17,김치전,1,15000
2025-11-08,23:19,하이볼,1,7000
2025-11-08,23:20,계란찜,1,7000
2025-11-08,23:32,맥주,1,5000
2025-11-08,23:33,맥주,1,5000
2025-11-08,23:33,닭발,1,18000
2025-11-08,23:40,오돌뼈,1,17000
2025-11-08,23:43,맥주,1,5000
2025-11-08,23:45,하이볼,1,7000
2025-11-08,23:47,소주,1,5000
2025-11-08,23:50,소주,1,5000
2025-11-09,18:37,김치전,1,15000
2025-11-09,19:30,소주,1,5000
2025-11-09,19:35,소주,1,5000
2025-11-09,19:47,계란찜,1,7000
2025-11-09,20:05,소주,1,5000
2025-11-09,20:07,하이볼,1,7000
2025-11-09,20:19,닭발,1,18000
2025-11-09,20:31,오돌뼈,1,17000
2025-11-09,20:32,소주,1,5000
2025-11-09,20:46,맥주,1,5000
2025-11-09,20:46,김치전,1,15000
2025-11-09,20:54,맥주,1,5000
2025-11-09,20:57,닭발,1,18000
2025-11-09,21:01,소주,1,5000
2025-11-09,21:07,닭발,1,18000
2025-11-09,21:07,오돌뼈,1,17000
2025-11-09,21:09,소주,1,5000
2025-11-09,21:18,계란찜,1,7000
2025-11-09,21:30,계란찜,1,7000
2025-11-09,21:33,소주,1,5000
2025-11-09,21:36,소주,1,5000
2025-11-09,21:37,하이볼,1,7000
2025-11-09,21:42,맥주,1,5000
2025-11-09,21:44,김치전,1,15000
2025-11-09,21:52,소주,1,5000
2025-11-09,21:54,오돌뼈,1,17000
2025-11-09,21:56,닭발,1,18000
2025-11-09,21:57,김치전,1,15000
2025-11-09,21:58,하이볼,1,7000
2025-11-09,22:02,소주,1,5000
2025-11-09,22:10,김치전,1,15000
2025-11-09,22:11,소주,1,5000
2025-11-09,22:13,닭발,1,18000
2025-11-09,22:16,하이볼,1,7000
2025-11-09,22:26,맥주,1,5000
2025-11-09,22:28,맥주,1,5000
2025-11-09,22:46,소주,1,5000
2025-11-09,22:49,맥주,1,5000
2025-11-09,22:51,오돌뼈,1,17000
2025-11-09,23:01,소주,1,5000
2025-11-09,23:03,오돌뼈,1,17000
2025-11-09,23:07,소주,1,5000
2025-11-09,23:11,계란찜,1,7000
2025-11-09,23:26,오돌뼈,1,17000
2025-11-09,23:28,소주,1,5000
2025-11-09,23:35,닭발,1,18000
2025-11-09,23:44,맥주,1,5000
2025-11-09,23:50,맥주,1,5000
2025-11-10,19:16,하이볼,1,7000
2025-11-10,19:26,소주,1,5000
2025-11-10,19:35,소주,1,5000
2025-11-10,19:35,맥주,1,5000
2025-11-10,19:35,맥주,1,5000
2025-11-10,19:42,맥주,1,5000
2025-11-10,19:46,맥주,1,5000
2025-11-10,19:51,맥주,1,5000
2025-11-10,19:52,오돌뼈,1,17000
2025-11-10,19:59,소주,1,5000
2025-11-10,20:00,소주,1,5000
2025-11-10,20:08,오돌뼈,1,17000
2025-11-10,20:09,소주,1,5000
2025-11-10,20:17,계란찜,1,7000
2025-11-10,20:20,하이볼,1,7000
2025-11-10,20:23,소주,1,5000
2025-11-10,20:25,소주,1,5000
2025-11-10,20:27,맥주,1,5000
2025-11-10,20:29,닭발,1,18000
2025-11-10,20:33,맥주,1,5000
2025-11-10,20:36,오돌뼈,1,17000
2025-11-10,20:40,맥주,1,5000
2025-11-10,20:41,닭발,1,18000
2025-11-10,20:41,계란찜,1,7000
2025-11-10,20:42,오돌뼈,1,17000
2025-11-10,20:43,닭발,1,18000
2025-11-10,20:44,하이볼,1,7000
2025-11-10,20:45,맥주,1,5000
2025-11-10,20:45,맥주,1,5000
2025-11-10,20:46,소주,1,5000
2025-11-10,20:48,맥주,1,5000
2025-11-10,20:52,오돌뼈,1,17000
2025-11-10,20:53,소주,1,5000
2025-11-10,20:56,소주,1,5000
2025-11-10,20:56,소주,1,5000
2025-11-10,20:57,김치전,1,15000
2025-11-10,21:03,닭발,1,18000
2025-11-10,21:06,닭발,1,18000
2025-11-10,21:09,소주,1,5000
2025-11-10,21:12,소주,1,5000
2025-11-10,21:12,맥주,1,5000
2025-11-10,21:15,하이볼,1,7000
2025-11-10,21:19,하이볼,1,7000
2025-11-10,21:21,닭발,1,18000
2025-11-10,21:22,소주,1,5000
2025-11-10,21:25,소주,1,5000
2025-11-10,21:25,김치전,1,15000
2025-11-10,21:26,닭발,1,18000
2025-11-10,21:28,소주,1,5000
2025-11-10,21:28,맥주,1,5000
2025-11-10,21:28,맥주,1,5000
2025-11-10,21:34,소주,1,5000
2025-11-10,21:35,소주,1,5000
2025-11-10,21:35,오돌뼈,1,17000
2025-11-10,21:36,맥주,1,5000
2025-11-10,21:40,김치전,1,15000
2025-11-10,21:45,소주,1,5000
2025-11-10,21:45,소주,1,5000
2025-11-10,21:46,소주,1,5000
2025-11-10,21:49,소주,1,5000
2025-11-10,21:49,소주,1,5000
2025-11-10,21:50,맥주,1,5000
2025-11-10,21:51,닭발,1,18000
2025-11-10,21:57,맥주,1,5000
2025-11-10,21:58,소주,1,5000
2025-11-10,21:58,소주,1,5000
2025-11-10,22:00,맥주,1,5000
2025-11-10,22:03,오돌뼈,1,17000
2025-11-10,22:07,김치전,1,15000
2025-11-10,22:09,맥주,1,5000
2025-11-10,22:11,맥주,1,5000
2025-11-10,22:11,닭발,1,18000
2025-11-10,22:16,하이볼,1,7000
2025-11-10,22:21,김치전,1,15000
2025-11-10,22:26,하이볼,1,7000
2025-11-10,22:27,김치전,1,15000
2025-11-10,22:29,오돌뼈,1,17000
2025-11-10,22:31,오돌뼈,1,17000
2025-11-10,22:34,소주,1,5000
2025-11-10,22:39,소주,1,5000
2025-11-10,22:43,맥주,1,5000
2025-11-10,22:43,김치전,1,15000
2025-11-10,22:45,소주,1,5000
2025-11-10,22:51,맥주,1,5000
2025-11-10,22:51,맥주,1,5000
2025-11-10,22:54,닭발,1,18000
2025-11-10,23:02,소주,1,5000
2025-11-10,23:12,하이볼,1,7000
2025-11-10,23:15,맥주,1,5000
2025-11-10,23:15,하이볼,1,7000
2025-11-10,23:20,김치전,1,15000
2025-11-10,23:21,닭발,1,18000
2025-11-10,23:24,닭발,1,18000
2025-11-10,23:36,오돌뼈,1,17000
2025-11-10,23:50,닭발,1,18000
2025-11-10,23:50,닭발,1,18000
2025-11-10,23:50,계란찜,1,7000
2025-11-11,18:59,닭발,1,18000
2025-11-11,19:29,김치전,1,15000
2025-11-11,19:34,소주,1,5000
2025-11-11,19:35,맥주,1,5000
2025-11-11,19:36,오돌뼈,1,17000
2025-11-11,19:36,김치전,1,15000
2025-11-11,19:50,소주,1,5000
2025-11-11,19:52,오돌뼈,1,17000
2025-11-11,19:56,맥주,1,5000
2025-11-11,19:59,소주,1,5000
2025-11-11,19:59,맥주,1,5000
2025-11-11,20:04,맥주,1,5000
2025-11-11,20:12,닭발,1,18000
2025-11-11,20:13,소주,1,5000
2025-11-11,20:15,소주,1,5000
2025-11-11,20:15,소주,1,5000
2025-11-11,20:21,소주,1,5000
2025-11-11,20:22,맥주,1,5000
2025-11-11,20:22,오돌뼈,1,17000
2025-11-11,20:22,계란찜,1,7000
2025-11-11,20:23,소주,1,5000
2025-11-11,20:25,닭발,1,18000
2025-11-11,20:27,하이볼,1,7000
2025-11-11,20:30,맥주,1,5000
2025-11-11,20:32,소주,1,5000
2025-11-11,20:35,맥주,1,5000
2025-11-11,20:36,하이볼,1,7000
2025-11-11,20:36,하이볼,1,7000
2025-11-11,20:40,김치전,1,15000
2025-11-11,20:41,하이볼,1,7000
2025-11-11,20:42,소주,1,5000
2025-11-11,20:43,소주,1,5000
2025-11-11,20:43,맥주,1,5000
2025-11-11,20:44,오돌뼈,1,17000
2025-11-11,20:45,오돌뼈,1,17000
2025-11-11,20:47,하이볼,1,7000
2025-11-11,20:50,하이볼,1,7000
2025-11-11,20:50,닭발,1,18000
2025-11-11,20:52,오돌뼈,1,17000
2025-11-11,20:53,소주,1,5000
2025-11-11,20:54,소주,1,5000
2025-11-11,20:55,맥주,1,5000
2025-11-11,20:55,김치전,1,15000
2025-11-11,20:57,하이볼,1,7000
2025-11-11,20:58,소주,1,5000
2025-11-11,21:01,맥주,1,5000
2025-11-11,21:05,소주,1,5000
2025-11-11,21:05,닭발,1,18000
2025-11-11,21:07,맥주,1,5000
2025-11-11,21:08,소주,1,5000
2025-11-11,21:10,맥주,1,5000
2025-11-11,21:11,소주,1,5000
2025-11-11,21:11,오돌뼈,1,17000
2025-11-11,21:12,소주,1,5000
2025-11-11,21:13,계란찜,1,7000
2025-11-11,21:14,오돌뼈,1,17000
2025-11-11,21:17,김치전,1,15000
2025-11-11,21:18,맥주,1,5000
2025-11-11,21:20,소주,1,5000
2025-11-11,21:20,닭발,1,18000
2025-11-11,21:26,소주,1,5000
2025-11-11,21:26,맥주,1,5000
2025-11-11,21:27,맥주,1,5000
2025-11-11,21:27,하이볼,1,7000
2025-11-11,21:27,닭발,1,18000
2025-11-11,21:28,맥주,1,5000
2025-11-11,21:28,하이볼,1,7000
2025-11-11,21:29,맥주,1,5000
2025-11-11,21:35,하이볼,1,7000
2025-11-11,21:35,닭발,1,18000
2025-11-11,21:37,소주,1,5000
2025-11-11,21:37,맥주,1,5000
2025-11-11,21:37,맥주,1,5000
2025-11-11,21:38,닭발,1,18000
2025-11-11,21:39,계란찜,1,7000
2025-11-11,21:40,맥주,1,5000
2025-11-11,21:41,오돌뼈,1,17000
2025-11-11,21:42,맥주,1,5000
2025-11-11,21:42,오돌뼈,1,17000
2025-11-11,21:43,소주,1,5000
2025-11-11,21:48,하이볼,1,7000
2025-11-11,21:50,계란찜,1,7000
2025-11-11,21:51,하이볼,1,7000
2025-11-11,21:54,맥주,1,5000
2025-11-11,21:55,닭발,1,18000
2025-11-11,21:56,계란찜,1,7000
2025-11-11,21:59,계란찜,1,7000
2025-11-11,22:00,맥주,1,5000
2025-11-11,22:02,소주,1,5000
2025-11-11,22:06,오돌뼈,1,17000
2025-11-11,22:08,오돌뼈,1,17000
2025-11-11,22:10,하이볼,1,7000
2025-11-11,22:11,하이볼,1,7000
2025-11-11,22:11,김치전,1,15000
2025-11-11,22:12,계란찜,1,7000
2025-11-11,22:14,소주,1,5000
2025-11-11,22:22,소주,1,5000
2025-11-11,22:22,닭발,1,18000
2025-11-11,22:25,소주,1,5000
2025-11-11,22:26,맥주,1,5000
2025-11-11,22:28,소주,1,5000
2025-11-11,22:29,소주,1,5000
2025-11-11,22:31,소주,1,5000
2025-11-11,22:35,맥주,1,5000
2025-11-11,22:40,맥주,1,5000
2025-11-11,22:42,소주,1,5000
2025-11-11,22:45,소주,1,5000
2025-11-11,22:50,하이볼,1,7000
2025-11-11,22:50,하이볼,1,7000
2025-11-11,22:51,맥주,1,5000
2025-11-11,22:52,소주,1,5000
2025-11-11,22:53,소주,1,5000
2025-11-11,22:53,맥주,1,5000
2025-11-11,22:56,닭발,1,18000
2025-11-11,22:58,닭발,1,18000
2025-11-11,23:05,김치전,1,15000
2025-11-11,23:07,소주,1,5000
2025-11-11,23:15,계란찜,1,7000
2025-11-11,23:19,오돌뼈,1,17000
2025-11-11,23:24,소주,1,5000
2025-11-11,23:29,오돌뼈,1,17000
2025-11-11,23:50,맥주,1,5000
2025-11-12,19:00,맥주,1,5000
2025-11-12,19:01,소주,1,5000
2025-11-12,19:02,맥주,1,5000
2025-11-12,19:25,하이볼,1,7000
2025-11-12,19:28,소주,1,5000
2025-11-12,19:35,맥주,1,5000
2025-11-12,19:35,하이볼,1,7000
2025-11-12,19:36,맥주,1,5000
2025-11-12,19:38,맥주,1,5000
2025-11-12,19:38,하이볼,1,7000
2025-11-12,19:40,하이볼,1,7000
2025-11-12,19:42,닭발,1,18000
2025-11-12,19:43,소주,1,5000
2025-11-12,19:48,하이볼,1,7000
2025-11-12,19:48,닭발,1,18000
2025-11-12,19:53,하이볼,1,7000
2025-11-12,19:55,김치전,1,15000
2025-11-12,19:58,맥주,1,5000
2025-11-12,20:01,소주,1,5000
2025-11-12,20:01,계란찜,1,7000
2025-11-12,20:04,맥주,1,5000
2025-11-12,20:04,오돌뼈,1,17000
2025-11-12,20:08,김치전,1,15000
2025-11-12,20:11,소주,1,5000
2025-11-12,20:14,하이볼,1,7000
2025-11-12,20:14,오돌뼈,1,17000
2025-11-12,20:16,소주,1,5000
2025-11-12,20:16,하이볼,1,7000
2025-11-12,20:18,닭발,1,18000
2025-11-12,20:19,맥주,1,5000
2025-11-12,20:23,소주,1,5000
2025-11-12,20:23,오돌뼈,1,17000
2025-11-12,20:24,닭발,1,18000
2025-11-12,20:25,소주,1,5000
2025-11-12,20:25,닭발,1,18000
2025-11-12,20:27,맥주,1,5000
2025-11-12,20:32,소주,1,5000
2025-11-12,20:32,소주,1,5000
2025-11-12,20:33,소주,1,5000
2025-11-12,20:34,소주,1,5000
2025-11-12,20:38,하이볼,1,7000
2025-11-12,20:42,소주,1,5000
2025-11-12,20:42,소주,1,5000
2025-11-12,20:42,맥주,1,5000
2025-11-12,20:45,오돌뼈,1,17000
2025-11-12,20:48,소주,1,5000
2025-11-12,20:50,맥주,1,5000
2025-11-12,20:51,김치전,1,15000
2025-11-12,20:52,소주,1,5000
2025-11-12,20:52,김치전,1,15000
2025-11-12,20:53,소주,1,5000
2025-11-12,20:54,맥주,1,5000
2025-11-12,20:54,맥주,1,5000
2025-11-12,20:54,하이볼,1,7000
2025-11-12,20:57,닭발,1,18000
2025-11-12,20:58,소주,1,5000
2025-11-12,20:59,김치전,1,15000
2025-11-12,21:00,맥주,1,5000
2025-11-12,21:01,맥주,1,5000
2025-11-12,21:02,소주,1,5000
2025-11-12,21:06,소주,1,5000
2025-11-12,21:07,닭발,1,18000
2025-11-12,21:08,닭발,1,18000
2025-11-12,21:09,김치전,1,15000
2025-11-12,21:10,하이볼,1,7000
2025-11-12,21:11,소주,1,5000
2025-11-12,21:11,맥주,1,5000
2025-11-12,21:14,닭발,1,18000
2025-11-12,21:14,오돌뼈,1,17000
2025-11-12,21:16,하이볼,1,7000
2025-11-12,21:16,계란찜,1,7000
2025-11-12,21:17,계란찜,1,7000
2025-11-12,21:18,오돌뼈,1,17000
2025-11-12,21:19,오돌뼈,1,17000
2025-11-12,21:21,맥주,1,5000
2025-11-12,21:21,닭발,1,18000
2025-11-12,21:24,하이볼,1,7000
2025-11-12,21:25,소주,1,5000
2025-11-12,21:25,소주,1,5000
2025-11-12,21:26,하이볼,1,7000
2025-11-12,21:27,맥주,1,5000
2025-11-12,21:28,김치전,1,15000
2025-11-12,21:30,맥주,1,5000
2025-11-12,21:30,닭발,1,18000
2025-11-12,21:33,계란찜,1,7000
2025-11-12,21:34,오돌뼈,1,17000
2025-11-12,21:35,닭발,1,18000
2025-11-12,21:37,소주,1,5000
2025-11-12,21:38,오돌뼈,1,17000
2025-11-12,21:41,계란찜,1,7000
2025-11-12,21:42,소주,1,5000
2025-11-12,21:43,소주,1,5000
2025-11-12,21:44,소주,1,5000
2025-11-12,21:45,하이볼,1,7000
2025-11-12,21:45,닭발,1,18000
2025-11-12,21:46,소주,1,5000
2025-11-12,21:48,소주,1,5000
2025-11-12,21:49,닭발,1,18000
2025-11-12,21:51,소주,1,5000
2025-11-12,21:52,맥주,1,5000
2025-11-12,21:52,김치전,1,15000
2025-11-12,21:53,소주,1,5000
2025-11-12,21:54,닭발,1,18000
2025-11-12,21:56,소주,1,5000
2025-11-12,21:57,김치전,1,15000
2025-11-12,21:59,소주,1,5000
2025-11-12,21:59,소주,1,5000
2025-11-12,22:00,맥주,1,5000
2025-11-12,22:00,오돌뼈,1,17000
2025-11-12,22:01,맥주,1,5000
2025-11-12,22:02,맥주,1,5000
2025-11-12,22:03,맥주,1,5000
2025-11-12,22:04,소주,1,5000
2025-11-12,22:06,오돌뼈,1,17000
2025-11-12,22:06,김치전,1,15000
2025-11-12,22:07,계란찜,1,7000
2025-11-12,22:08,계란찜,1,7000
2025-11-12,22:09,소주,1,5000
2025-11-12,22:09,맥주,1,5000
2025-11-12,22:10,맥주,1,5000
2025-11-12,22:12,닭발,1,18000
2025-11-12,22:15,맥주,1,5000
2025-11-12,22:15,맥주,1,5000
2025-11-12,22:16,계란찜,1,7000
2025-11-12,22:17,맥주,1,5000
2025-11-12,22:17,맥주,1,5000
2025-11-12,22:18,소주,1,5000
2025-11-12,22:18,김치전,1,15000
2025-11-12,22:22,소주,1,5000
2025-11-12,22:22,맥주,1,5000
2025-11-12,22:24,오돌뼈,1,17000
2025-11-12,22:25,닭발,1,18000
2025-11-12,22:25,닭발,1,18000
